create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-11-19 00:05:00,ENAUSDT,277822041.0000000000000000,161359041.4128000000000000,2.35270758,1.92534300,2.31242251,1.09027300
2024-11-19 00:10:00,ENAUSDT,277932120.0000000000000000,161052097.1164296000000000,2.34712230,1.92218800,2.30754017,1.19735700
2024-11-19 00:15:00,ENAUSDT,277965396.0000000000000000,160274847.3336000000000000,2.34748201,1.92082800,2.30892901,0.60998300
2024-11-19 00:20:00,ENAUSDT,277996646.0000000000000000,160267323.7517655200000000,2.34171757,1.92146800,2.29960513,1.17395500
2024-11-19 00:25:00,ENAUSDT,277949239.0000000000000000,159911109.7942739400000000,2.38989170,1.92130800,2.34934390,0.69448500
2024-11-19 00:30:00,ENAUSDT,277597596.0000000000000000,159271939.9422354000000000,2.42408759,1.91900900,2.38567493,0.43555000
2024-11-19 00:35:00,ENAUSDT,276831442.0000000000000000,157295625.3444000000000000,2.52030075,1.91989900,2.44348048,0.23389800
2024-11-19 00:40:00,ENAUSDT,276440531.0000000000000000,157819899.1479000000000000,2.44048494,1.92706100,2.41310397,1.76247200
2024-11-19 00:45:00,ENAUSDT,276145175.0000000000000000,157087643.2522592500000000,2.49273202,1.92531800,2.47503860,1.09032800
2024-11-19 00:50:00,ENAUSDT,276338560.0000000000000000,157069781.8907008000000000,2.47739066,1.92324300,2.44645589,1.42450800
2024-11-19 00:55:00,ENAUSDT,276218353.0000000000000000,157769407.2426527400000000,2.45029455,1.92467900,2.49113660,3.05487400
2024-11-19 01:00:00,ENAUSDT,276320031.0000000000000000,156864002.3439769700000000,2.45226686,1.92019300,2.48425709,0.96360000
2024-11-19 01:05:00,ENAUSDT,276410009.0000000000000000,157575906.3819228700000000,2.43301611,1.91996400,2.48090413,1.13272700
2024-11-19 01:10:00,ENAUSDT,276371281.0000000000000000,157270669.3516285700000000,2.43322356,1.92031600,2.48169307,0.58498900
2024-11-19 01:15:00,ENAUSDT,276450630.0000000000000000,156498701.6430000000000000,2.45904059,1.92174300,2.49504175,0.57163700
2024-11-19 01:20:00,ENAUSDT,276550755.0000000000000000,157108483.9155000000000000,2.44105766,1.92039900,2.49269311,1.58581400
2024-11-19 01:25:00,ENAUSDT,276694706.0000000000000000,157292966.0195731000000000,2.44759103,1.91758500,2.50392054,2.85538100
2024-11-19 01:30:00,ENAUSDT,276895633.0000000000000000,157299209.0073122700000000,2.41718238,1.91815300,2.47143965,1.71587100
2024-11-19 01:35:00,ENAUSDT,276938274.0000000000000000,157577877.9060000000000000,2.41418182,1.91745500,2.48432236,1.93961800
2024-11-19 01:40:00,ENAUSDT,276819870.0000000000000000,156677818.0200465000000000,2.45271261,1.91811800,2.57410784,0.60758300
2024-11-19 01:45:00,ENAUSDT,277332689.0000000000000000,156953445.6931626000000000,2.44941349,1.91067700,2.56726516,1.84396200
2024-11-19 01:50:00,ENAUSDT,277000962.0000000000000000,156124946.9782216300000000,2.47946726,1.90879600,2.58311553,0.59950400
2024-11-19 01:55:00,ENAUSDT,277139588.0000000000000000,155655820.9672479300000000,2.54446119,1.89656500,2.66337163,0.42195500
2024-11-19 02:00:01,ENAUSDT,277305827.0000000000000000,155066334.8176037700000000,2.54816774,1.89040300,2.65766970,1.61462800
2024-11-19 02:05:00,ENAUSDT,277315637.0000000000000000,155240469.9651581000000000,2.51753731,1.88900500,2.63465608,1.75164400
2024-11-19 02:10:00,ENAUSDT,277277130.0000000000000000,155168127.7817931000000000,2.52824542,1.89144300,2.64185430,1.16436500
2024-11-19 02:15:00,ENAUSDT,278021123.0000000000000000,155918827.5665070400000000,2.45093032,1.88600900,2.57417012,1.43058900
2024-11-19 02:20:00,ENAUSDT,279143393.0000000000000000,157891508.9133112400000000,2.40619373,1.88806100,2.52508961,1.81748200
2024-11-19 02:25:00,ENAUSDT,279025576.0000000000000000,157502549.0547475200000000,2.41705819,1.88625900,2.54582904,0.89920300
2024-11-19 02:30:00,ENAUSDT,279638357.0000000000000000,158542926.7660325800000000,2.36526731,1.89327800,2.45219376,1.29785600
2024-11-19 02:35:00,ENAUSDT,279385092.0000000000000000,158078968.3077494500000000,2.37616991,1.89063400,2.46715886,1.06142500
2024-11-19 02:40:00,ENAUSDT,279350247.0000000000000000,157796168.9650318600000000,2.37661871,1.89012000,2.47639704,0.89779300
2024-11-19 02:45:00,ENAUSDT,279353621.0000000000000000,157834795.8650000000000000,2.38672439,1.89003800,2.48261759,0.52762200
2024-11-19 02:50:00,ENAUSDT,279460382.0000000000000000,157708031.0772701000000000,2.37904968,1.88931800,2.46867040,0.38151400
2024-11-19 02:55:00,ENAUSDT,279474088.0000000000000000,157563091.8922549000000000,2.38098668,1.88949800,2.47069317,1.06252200
2024-11-19 03:00:01,ENAUSDT,279387637.0000000000000000,157462872.2132000000000000,2.43823845,1.92847500,2.47033359,0.53997400
2024-11-19 03:05:00,ENAUSDT,279354523.0000000000000000,157549073.2636437400000000,2.43664996,1.92715300,2.47235669,1.56578400
2024-11-19 03:10:02,ENAUSDT,279622926.0000000000000000,157903066.3122000000000000,2.43061006,1.92634100,2.47239888,2.44668100
2024-11-19 03:15:00,ENAUSDT,279673699.0000000000000000,157847835.7156000000000000,2.42852050,1.92637300,2.47215866,1.15707100
2024-11-19 03:20:00,ENAUSDT,279750672.0000000000000000,157807035.1594339300000000,2.42277580,1.92650800,2.46563530,1.75129400
2024-11-19 03:25:04,ENAUSDT,279757923.0000000000000000,157697289.1438198400000000,2.43203710,1.92612600,2.47583927,1.08668800
2024-11-19 03:30:10,ENAUSDT,279691718.0000000000000000,157054154.8601649000000000,2.43796925,1.92580200,2.48202906,0.46041500
2024-11-19 03:35:01,ENAUSDT,279715445.0000000000000000,157200080.0900000000000000,2.43660458,1.92594200,2.45994898,1.11543600
2024-11-19 03:40:00,ENAUSDT,279643301.0000000000000000,157187583.3850903000000000,2.43327370,1.92529300,2.46022438,1.45286200
2024-11-19 03:45:00,ENAUSDT,279819549.0000000000000000,157650333.9066000000000000,2.42908181,1.92371400,2.46328404,2.48629300
2024-11-19 03:50:02,ENAUSDT,279965266.0000000000000000,158360283.7695842700000000,2.42908054,1.92338400,2.48474059,2.04320300
2024-11-19 03:55:01,ENAUSDT,280058402.0000000000000000,158597073.0526000000000000,2.41441761,1.92266200,2.45972644,2.52455700
2024-11-19 04:00:05,ENAUSDT,280129744.0000000000000000,158581448.0784000000000000,2.41755508,1.92277200,2.46163586,1.20955500
2024-11-19 04:05:00,ENAUSDT,280397064.0000000000000000,158889648.8718254300000000,2.40325433,1.91991200,2.44991168,0.87778500
2024-11-19 04:10:00,ENAUSDT,280376876.0000000000000000,159512682.3946536500000000,2.39336158,1.91753100,2.45569620,2.34850300
2024-11-19 04:15:00,ENAUSDT,279494368.0000000000000000,158445357.2192000000000000,2.39872747,1.90851200,2.44531250,0.31053400
2024-11-19 04:20:00,ENAUSDT,280007766.0000000000000000,159240416.5242000000000000,2.36462347,1.90402000,2.43820790,2.32688700
2024-11-19 04:25:00,ENAUSDT,280282434.0000000000000000,158818557.3154454000000000,2.34517590,1.90413400,2.40693613,0.94233200
2024-11-19 04:30:00,ENAUSDT,280352354.0000000000000000,159184066.6012000000000000,2.33148405,1.90177300,2.39800995,2.12764400
2024-11-19 04:35:00,ENAUSDT,280381789.0000000000000000,160630726.9181000000000000,2.33056133,1.89724100,2.40683462,2.47855200
2024-11-19 04:40:00,ENAUSDT,280425468.0000000000000000,161178446.8640239200000000,2.31824464,1.89874600,2.39592141,1.39602400
2024-11-19 04:45:00,ENAUSDT,280643100.0000000000000000,161790747.1500000000000000,2.29540781,1.90193900,2.35972461,1.43365200
2024-11-19 04:50:00,ENAUSDT,280218753.0000000000000000,160085638.9857393000000000,2.30729347,1.90189600,2.35600794,0.43470100
2024-11-19 04:55:00,ENAUSDT,280205460.0000000000000000,160053358.7520000000000000,2.29689655,1.90211400,2.34995040,1.18159200
2024-11-19 05:00:00,ENAUSDT,279738421.0000000000000000,159115213.8648000000000000,2.31401804,1.90701400,2.35320417,0.42931800
2024-11-19 05:05:00,ENAUSDT,279081508.0000000000000000,157648388.3203036800000000,2.36591390,1.91087400,2.40840081,0.41301700
2024-11-19 05:10:00,ENAUSDT,279116177.0000000000000000,157597154.8912154700000000,2.37363026,1.91164200,2.40783818,0.98670100
2024-11-19 05:15:00,ENAUSDT,279162987.0000000000000000,157832965.8010794800000000,2.38428875,1.91119700,2.41628730,1.31641900
2024-11-19 05:20:00,ENAUSDT,279134620.0000000000000000,157044707.3437898000000000,2.40056818,1.90940300,2.43292683,0.72363900
2024-11-19 05:25:00,ENAUSDT,279271365.0000000000000000,156133507.1298334600000000,2.41803279,1.90700200,2.44141620,0.50644400
2024-11-19 05:30:00,ENAUSDT,279114108.0000000000000000,156471368.9448000000000000,2.40475346,1.90613200,2.43524632,2.41328900
2024-11-19 05:35:00,ENAUSDT,278898015.0000000000000000,156949765.9049050500000000,2.34373916,1.91206600,2.40310855,1.41493200
2024-11-19 05:40:00,ENAUSDT,278672349.0000000000000000,156725329.0776000000000000,2.35739191,1.91346400,2.42212702,0.99533300
2024-11-19 05:45:00,ENAUSDT,278669958.0000000000000000,156723984.3792000000000000,2.35691879,1.91163900,2.41897333,3.59744200
2024-11-19 05:50:00,ENAUSDT,278746654.0000000000000000,156878616.8712000000000000,2.35771508,1.91057400,2.42720403,2.00039300
2024-11-19 05:55:00,ENAUSDT,278839230.0000000000000000,156763415.1060000000000000,2.35523114,1.91073900,2.41121963,0.98031200
2024-11-19 06:00:01,ENAUSDT,278746478.0000000000000000,156770612.2693014000000000,2.36388986,1.91119900,2.42487437,1.15815000
2024-11-19 06:05:00,ENAUSDT,278748444.0000000000000000,156405751.9284000000000000,2.37460651,1.91156300,2.43841494,0.73478200
2024-11-19 06:10:00,ENAUSDT,278553216.0000000000000000,157159724.4672000000000000,2.42038217,1.92669700,2.45707774,0.99479700
2024-11-19 06:15:00,ENAUSDT,278574930.0000000000000000,156759960.3987807000000000,2.41064505,1.92512500,2.46112940,1.36494400
2024-11-19 06:20:00,ENAUSDT,278545831.0000000000000000,156228373.4843835500000000,2.43587922,1.92522400,2.47582697,0.69770000
2024-11-19 06:25:00,ENAUSDT,278850396.0000000000000000,156630267.4332000000000000,2.38865546,1.92119100,2.43036386,1.14536900
2024-11-19 06:30:00,ENAUSDT,278500777.0000000000000000,156907337.7618000000000000,2.38466923,1.91607000,2.42667335,1.03006600
2024-11-19 06:35:00,ENAUSDT,278602960.0000000000000000,156881326.7760000000000000,2.38335082,1.91289900,2.43201204,0.72516700
2024-11-19 06:40:00,ENAUSDT,278690059.0000000000000000,157038503.9657920000000000,2.38558432,1.91143900,2.43707611,1.05674200
2024-11-19 06:45:00,ENAUSDT,278798903.0000000000000000,157036323.0755715700000000,2.38023743,1.90925100,2.42638958,1.22516000
2024-11-19 06:50:00,ENAUSDT,279032493.0000000000000000,156834035.4358041000000000,2.36783605,1.90650600,2.40930580,0.91776500
2024-11-19 06:55:00,ENAUSDT,279030004.0000000000000000,157205504.2536000000000000,2.37391304,1.90597900,2.42061907,0.99733300
2024-11-19 07:00:00,ENAUSDT,278994990.0000000000000000,156599887.8870000000000000,2.37578288,1.90576600,2.42478761,0.74896800
2024-11-19 07:05:00,ENAUSDT,278791695.0000000000000000,156820328.4375000000000000,2.37508699,1.90858900,2.43695162,2.90194900
2024-11-19 07:10:00,ENAUSDT,278725035.0000000000000000,157005812.2155000000000000,2.37708914,1.90871900,2.43986945,1.04290400
2024-11-19 07:15:00,ENAUSDT,278675390.0000000000000000,156273968.8869380000000000,2.38888889,1.90800100,2.44955975,1.19614700
2024-11-19 07:20:00,ENAUSDT,278671812.0000000000000000,155838491.2200025300000000,2.36918806,1.90751600,2.42358514,1.06486500
2024-11-19 07:25:00,ENAUSDT,278643894.0000000000000000,155866804.3755069000000000,2.37413315,1.92355100,2.41664596,1.17525100
2024-11-19 07:30:00,ENAUSDT,278605381.0000000000000000,156353339.8172000000000000,2.35783299,1.93819700,2.40932771,1.50776100
2024-11-19 07:35:00,ENAUSDT,278652551.0000000000000000,156609368.3792393200000000,2.36278909,1.93753900,2.43020937,1.70716400
2024-11-19 07:40:00,ENAUSDT,278645597.0000000000000000,155776132.7482254200000000,2.37058824,1.93851700,2.42750374,0.68478700
2024-11-19 07:45:00,ENAUSDT,278303499.0000000000000000,155577995.6947072000000000,2.37504333,1.93861000,2.43839040,0.61989400
2024-11-19 07:50:00,ENAUSDT,278217647.0000000000000000,155764712.4423608000000000,2.37447989,1.93728700,2.43470662,1.34622600
2024-11-19 07:55:00,ENAUSDT,278122882.0000000000000000,155381160.5010554000000000,2.37473976,1.93632800,2.44094094,1.26173900
2024-11-19 08:00:00,ENAUSDT,277976130.0000000000000000,155666632.8000000000000000,2.36420180,1.93501300,2.43084974,1.35889200
2024-11-19 08:05:00,ENAUSDT,278179069.0000000000000000,156698269.5677000000000000,2.35456110,1.93365500,2.43116754,1.53811600
2024-11-19 08:10:00,ENAUSDT,278158903.0000000000000000,156297487.5957000000000000,2.34799038,1.93324600,2.41939484,1.26894700
2024-11-19 08:15:00,ENAUSDT,277533126.0000000000000000,155141017.4340000000000000,2.40202232,1.92704500,2.47217326,0.59738500
