open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1666742400000,284.050,285.580,284.040,285.250,45887.28,1666745999999,13066638.39490,23501,24883.68,7085516.35930,0
1666746000000,285.250,286.540,284.140,285.950,39365.66,1666749599999,11238995.41050,18704,21930.09,6261255.37230,0
1666749600000,285.960,286.660,285.240,285.570,26303.89,1666753199999,7520087.37940,15049,13408.92,3833545.28590,0
1666753200000,285.580,286.370,284.810,286.080,25826.64,1666756799999,7376458.95950,16139,13127.99,3749839.66620,0
1666756800000,286.080,286.660,285.090,285.700,27996.11,1666760399999,8008361.83790,13383,14078.98,4027979.98370,0
1666760400000,285.700,285.870,284.910,285.400,18885.27,1666763999999,5388467.60120,11131,6951.87,1983666.66920,0
1666764000000,285.400,286.260,285.060,286.110,38652.14,1666767599999,11044506.34080,16622,20820.48,5949669.49350,0
1666767600000,286.120,287.190,285.670,286.480,54123.13,1666771199999,15507294.81580,22409,27244.30,7806547.92410,0
1666771200000,286.480,289.910,285.880,289.490,117824.84,1666774799999,33972868.76556,41042,61657.00,17778233.00266,0
1666774800000,289.500,290.570,287.900,288.550,66730.60,1666778399999,19289051.75650,27503,32388.23,9363997.36920,0
1666778400000,288.550,289.180,287.800,288.570,30652.43,1666781999999,8842448.60650,16336,14245.26,4109709.82920,0
1666782000000,288.590,289.280,287.780,288.640,39844.42,1666785599999,11504974.84520,17928,18243.90,5268045.46260,0
1666785600000,288.640,288.720,286.590,287.670,57729.74,1666789199999,16603348.57010,24801,26648.80,7664304.43240,0
1666789200000,287.680,288.090,284.820,287.180,91894.82,1666792799999,26338131.54659,36253,45753.90,13113949.18690,0
1666792800000,287.170,290.340,287.170,289.110,135091.03,1666796399999,39032770.92216,50550,69706.83,20140541.27176,0
1666796400000,289.120,290.580,288.660,289.360,53057.71,1666799999999,15362613.48930,24723,25012.30,7243401.37220,0
1666800000000,289.360,290.840,288.010,288.440,78028.13,1666803599999,22585487.23060,30929,38418.86,11123641.12710,0
1666803600000,288.430,290.260,287.890,290.170,42822.04,1666807199999,12378901.64860,20492,22340.55,6459616.42870,0
1666807200000,290.160,290.640,288.900,289.350,28058.07,1666810799999,8132676.90020,15644,13817.96,4005373.65710,0
1666810800000,289.340,290.300,288.710,290.270,28090.16,1666814399999,8129400.83780,14397,15530.11,4494775.93390,0
1666814400000,290.280,291.870,289.490,289.790,65094.49,1666817999999,18920638.53920,25817,33107.12,9623021.99800,0
1666818000000,289.780,290.240,289.520,289.550,13112.92,1666821599999,3801080.93990,10147,6949.26,2014362.22920,0
1666821600000,289.550,291.160,289.430,291.100,32754.40,1666825199999,9512310.85890,16321,18661.99,5419546.24100,0
1666825200000,291.100,291.950,289.820,290.060,36385.76,1666828799999,10581508.68220,16876,17374.07,5054100.29870,0
