1641600000000,41558.51269614,42093.02112661,41558.51269614,41989.66908079,0,1641603599999,0,3598,0,0,0
1641603600000,41993.38144996,42234.68283736,41848.69138828,41890.39555434,0,1641607199999,0,3600,0,0,0
1641607200000,41886.75268083,41941.61100049,41697.89556643,41882.42848791,0,1641610799999,0,3600,0,0,0
1641610800000,41882.42672313,41900.81698389,41650.18181245,41806.72832390,0,1641614399999,0,3600,0,0,0
1641614400000,41807.52597096,41982.25734156,41759.88283706,41900.65593761,0,1641617999999,0,3600,0,0,0
1641618000000,41900.26393761,41995.07905002,41837.76082906,41968.25763259,0,1641621599999,0,3600,0,0,0
1641621600000,41971.60727965,41991.85655412,41742.66113004,41921.52528486,0,1641625199999,0,3600,0,0,0
1641625200000,41919.76323587,41971.02784835,41847.83471364,41913.06792232,0,1641628799999,0,3600,0,0,0
1641628800000,41913.06792232,42173.59055971,41890.72342375,41960.84819025,0,1641632399999,0,3600,0,0,0
1641632400000,41960.85172001,42157.76567968,41957.62229294,42157.76097379,0,1641635999999,0,3600,0,0,0
1641636000000,42154.79744438,42196.56329412,41824.80063294,41916.88466976,0,1641639599999,0,3600,0,0,0
1641639600000,41916.88466976,41969.23316639,41769.94968962,41941.32371469,0,1641643199999,0,3600,0,0,0
1641643200000,41941.47644276,42050.44841080,41778.99433647,41876.37166754,0,1641646799999,0,3600,0,0,0
1641646800000,41876.51944916,42025.39241045,41641.88951294,41903.86980334,0,1641650399999,0,3600,0,0,0
1641650400000,41903.86509746,41995.15318171,41723.58988067,41738.05732309,0,1641653999999,0,3600,0,0,0
1641654000000,41740.51755838,41791.68478181,41466.84553647,41611.48307710,0,1641657599999,0,3600,0,0,0
1641657600000,41611.58331239,41735.34209557,41263.80790263,41334.37242824,0,1641661199999,0,3600,0,0,0
1641661200000,41346.27442824,41392.68115127,40808.39368463,40819.68878824,0,1641664799999,0,3600,0,0,0
1641664800000,40826.24678824,41302.04568064,40569.93475962,40678.73136941,0,1641668399999,0,3600,0,0,0
1641668400000,40678.85891136,41084.89588929,40530.81958526,40828.85639765,0,1641671999999,0,3600,0,0,0
1641672000000,40823.63451816,41163.21269888,40722.54232852,40953.65141160,0,1641675599999,0,3600,0,0,0
1641675600000,40966.89211748,42033.55275892,40924.17964214,41785.85680419,0,1641679199999,0,3600,0,0,0
1641679200000,41782.57416251,42298.52767765,41751.19005966,41918.85865329,0,1641682799999,0,3600,0,0,0
1641682800000,41917.31206505,41943.64688941,41661.29235001,41682.00538043,0,1641686399999,0,3600,0,0,0
