1612137600000,1313.09,1313.49,1279.15,1288.69,76947.236,1612138499999,99538156.74927,47720,34047.163,44031614.75467,0
1612138500000,1288.67,1292.18,1270.00,1277.42,73532.490,1612139399999,94030658.61563,46636,30758.705,39356466.04007,0
1612139400000,1277.40,1284.99,1274.14,1281.38,31335.304,1612140299999,40130403.12079,25155,19085.610,24448585.77252,0
1612140300000,1281.31,1284.50,1275.14,1281.06,18938.592,1612141199999,24238713.73394,16905,9387.634,12019843.33208,0
1612141200000,1280.95,1289.82,1278.41,1288.67,19189.580,1612142099999,24657825.48183,17993,11200.009,14395931.40597,0
1612142100000,1288.67,1304.95,1286.00,1300.90,31623.641,1612142999999,41022254.24351,26164,16733.380,21704514.03686,0
1612143000000,1300.84,1321.00,1294.37,1320.03,41805.644,1612143899999,54642047.76842,32969,21358.662,27922477.24080,0
1612143900000,1320.03,1324.20,1311.66,1320.18,35273.797,1612144799999,46478926.70504,26642,15358.259,20241843.57169,0
1612144800000,1320.26,1320.88,1309.10,1317.00,27712.731,1612145699999,36428083.20828,22432,11388.705,14971953.45140,0
1612145700000,1316.75,1326.20,1316.54,1318.18,34133.024,1612146599999,45135748.54751,25130,18241.137,24119099.04943,0
1612146600000,1318.18,1321.30,1312.69,1312.82,17185.534,1612147499999,22630893.33303,18203,6852.104,9026784.67931,0
1612147500000,1312.88,1320.70,1312.88,1320.00,13325.268,1612148399999,17557986.60066,14597,5867.318,7731419.69639,0
1612148400000,1320.00,1322.42,1315.81,1317.08,11997.448,1612149299999,15821048.21810,15089,5604.283,7392268.39545,0
1612149300000,1317.09,1318.78,1312.03,1314.87,13439.408,1612150199999,17674498.88190,14249,6149.705,8091536.16111,0
1612150200000,1314.87,1323.58,1314.18,1319.34,15956.580,1612151099999,21054409.35361,16165,7338.174,9683215.29163,0
1612151100000,1319.30,1322.76,1317.00,1318.29,10163.673,1612151999999,13410325.15568,11904,5394.564,7118873.49264,0
1612152000000,1318.29,1324.70,1313.31,1321.17,22612.116,1612152899999,29816439.29058,22054,12102.519,15961477.00993,0
1612152900000,1321.18,1331.54,1320.89,1327.57,33463.156,1612153799999,44438597.78930,24647,19111.515,25382597.52573,0
1612153800000,1327.57,1328.58,1318.73,1320.04,17436.015,1612154699999,23048550.92547,16475,9547.319,12620947.25522,0
1612154700000,1320.03,1321.60,1316.06,1316.47,11027.443,1612155599999,14545831.82256,11703,6563.398,8658379.65491,0
1612155600000,1316.41,1321.48,1312.24,1317.03,15283.126,1612156499999,20116212.46199,17088,6886.535,9066550.43119,0
1612156500000,1317.02,1318.00,1311.74,1315.99,17161.690,1612157399999,22568635.08648,14179,7395.981,9730192.02115,0
1612157400000,1315.99,1321.75,1315.99,1320.18,10721.913,1612158299999,14147834.12492,11842,6361.030,8394126.19438,0
1612158300000,1320.18,1326.06,1319.97,1322.00,18376.611,1612159199999,24314585.08964,15639,8134.506,10762189.96104,0
1612159200000,1322.00,1329.76,1321.00,1326.68,15737.863,1612160099999,20866272.98464,16350,8431.559,11180518.44933,0
1612160100000,1326.61,1330.66,1326.00,1329.41,12912.611,1612160999999,17157434.44642,14291,6995.852,9297116.80804,0
1612161000000,1329.42,1339.91,1322.68,1327.39,43149.939,1612161899999,57384127.34351,30145,20732.346,27584956.76639,0
1612161900000,1327.20,1327.80,1302.71,1310.44,73231.485,1612162799999,95990930.06199,42958,33658.679,44103981.48321,0
1612162800000,1310.39,1319.32,1305.11,1317.32,26258.350,1612163699999,34453264.09224,21799,14358.326,18845678.69380,0
1612163700000,1317.19,1319.00,1308.12,1313.99,20492.130,1612164599999,26913585.62542,17708,8502.149,11168444.52213,0
1612164600000,1313.95,1320.32,1312.00,1319.56,16377.298,1612165499999,21567732.35422,14294,9094.817,11976812.84777,0
1612165500000,1319.51,1322.75,1312.71,1318.58,19375.533,1612166399999,25551726.31559,17038,10382.038,13692695.47068,0
1612166400000,1318.57,1322.85,1315.51,1318.57,15292.438,1612167299999,20173524.16339,17684,6888.368,9088217.44172,0
1612167300000,1318.57,1319.68,1312.36,1313.38,10621.119,1612168199999,13979699.34090,15449,4670.595,6148633.24831,0
1612168200000,1313.38,1315.50,1310.00,1315.37,15925.999,1612169099999,20901462.39871,16596,7018.871,9214013.49044,0
1612169100000,1315.38,1335.27,1314.53,1334.42,36957.617,1612169999999,48997898.05017,28273,20061.741,26607058.65564,0
1612170000000,1334.43,1341.86,1332.00,1334.20,44990.994,1612170899999,60127969.78526,32515,20889.468,27926113.41472,0
1612170900000,1334.20,1339.30,1328.21,1328.21,24427.185,1612171799999,32586811.03761,19844,10915.832,14572076.22264,0
1612171800000,1328.22,1332.51,1326.66,1328.49,14273.828,1612172699999,18975216.59340,14713,7089.995,9428462.40662,0
1612172700000,1328.66,1331.68,1326.51,1330.39,15219.439,1612173599999,20229611.99805,12888,8990.580,11951889.64219,0
1612173600000,1330.39,1341.87,1329.00,1332.01,34424.331,1612174499999,45963101.72927,25711,20695.112,27637367.37514,0
1612174500000,1332.09,1336.95,1330.00,1336.55,18380.677,1612175399999,24506285.80481,15896,9554.049,12737721.59531,0
1612175400000,1336.62,1339.39,1330.00,1330.32,19758.495,1612176299999,26374936.55236,17107,7917.295,10568438.11237,0
1612176300000,1330.32,1331.55,1325.03,1327.13,22044.858,1612177199999,29286107.62114,17151,11700.314,15547016.07854,0
1612177200000,1327.14,1334.94,1325.73,1330.64,20109.111,1612178099999,26738708.15514,17164,8957.405,11910664.74186,0
1612178100000,1330.63,1333.52,1325.00,1331.98,17067.921,1612178999999,22691078.79513,16427,8386.856,11148718.14141,0
1612179000000,1331.96,1345.00,1329.77,1344.32,31325.937,1612179899999,41870050.89244,22005,16656.114,22273917.71918,0
1612179900000,1344.32,1348.67,1337.29,1338.73,47749.526,1612180799999,64135211.82690,32826,21004.390,28216771.94236,0
1612180800000,1338.80,1348.12,1338.02,1338.99,25332.942,1612181699999,34002059.89874,22204,10886.983,14616635.74962,0
1612181700000,1339.18,1340.77,1331.57,1332.69,21441.590,1612182599999,28639746.59154,18791,9351.711,12494573.68685,0
1612182600000,1332.68,1336.37,1330.71,1330.73,20487.513,1612183499999,27313709.57222,14614,10909.810,14548982.60851,0
1612183500000,1330.81,1334.00,1327.01,1331.61,25708.002,1612184399999,34206343.51137,17439,10946.032,14569304.86013,0
1612184400000,1331.62,1335.74,1329.14,1334.71,15035.002,1612185299999,20036238.82647,14321,9194.926,12254992.97177,0
1612185300000,1334.85,1334.91,1328.80,1330.48,10927.057,1612186199999,14536317.34452,12927,4742.147,6308805.69447,0
1612186200000,1330.48,1334.01,1326.06,1333.53,16816.563,1612187099999,22387304.77573,18689,7750.206,10320949.32064,0
1612187100000,1333.53,1339.14,1327.92,1328.28,22005.926,1612187999999,29368788.23090,20344,9299.033,12414308.99482,0
1612188000000,1328.31,1331.00,1310.05,1313.22,57712.720,1612188899999,76214826.84606,34602,24367.153,32189293.15576,0
1612188900000,1313.24,1322.68,1312.00,1322.44,27548.087,1612189799999,36321169.95038,21042,13426.717,17702940.27314,0
1612189800000,1322.36,1326.00,1319.97,1321.88,21590.737,1612190699999,28564538.84032,16948,11174.484,14787458.49989,0
1612190700000,1321.91,1323.05,1313.00,1315.27,29665.918,1612191599999,39077726.65221,18202,11534.459,15195331.94491,0
1612191600000,1315.19,1319.63,1310.00,1312.23,22380.036,1612192499999,29412050.33224,18430,9240.917,12149342.85720,0
1612192500000,1312.31,1318.95,1311.31,1315.87,17763.784,1612193399999,23371189.21380,13954,8611.706,11332922.09604,0
1612193400000,1315.86,1318.95,1315.00,1317.32,10508.752,1612194299999,13842682.25168,12724,6276.092,8268108.32812,0
1612194300000,1317.41,1320.05,1301.53,1302.39,37721.424,1612195199999,49451281.56963,27062,15512.949,20357167.63093,0
1612195200000,1302.29,1309.84,1300.21,1307.10,28245.315,1612196099999,36866462.35541,22249,15317.195,19994722.00396,0
1612196100000,1307.11,1312.00,1305.61,1311.30,17739.125,1612196999999,23227455.16559,13774,9760.704,12782549.72188,0
