create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-06-28 00:05:00,ETHUSDT,1046906.3010000000000000,3612067526.8992300000000000,2.99310097,2.29441600,2.66149409,0.69861400
2024-06-28 00:10:00,ETHUSDT,1046457.8000000000000000,3612822302.4540000000000000,2.99784219,2.29456800,2.66496201,1.14828500
2024-06-28 00:15:00,ETHUSDT,1046051.0310000000000000,3609546242.8283540000000000,3.03381713,2.29441100,2.68592522,0.56364700
2024-06-28 00:20:00,ETHUSDT,1046173.2650000000000000,3607271556.4799614000000000,3.03198201,2.29517700,2.68134810,0.59324700
2024-06-28 00:25:00,ETHUSDT,1046161.9140000000000000,3606268547.9309807000000000,3.02672364,2.29434600,2.67667851,1.04893000
2024-06-28 00:30:00,ETHUSDT,1047079.9600000000000000,3604054397.3975234000000000,3.02047016,2.29961400,2.66018427,0.40826600
2024-06-28 00:35:00,ETHUSDT,1046977.5150000000000000,3605108233.7241070000000000,3.01335933,2.30482500,2.65223393,1.99072000
2024-06-28 00:40:00,ETHUSDT,1046945.7600000000000000,3602048295.6528000000000000,3.01350668,2.30742000,2.65010171,0.93768800
2024-06-28 00:45:00,ETHUSDT,1047126.7710000000000000,3605604166.2896450000000000,3.01053315,2.30835500,2.64615831,1.22662400
2024-06-28 00:50:00,ETHUSDT,1046112.3890000000000000,3599557658.1862100000000000,2.99626222,2.30706900,2.64400391,1.48797700
2024-06-28 00:55:00,ETHUSDT,1045668.2360000000000000,3595749819.8155600000000000,3.02177058,2.31122300,2.65132441,0.41971600
2024-06-28 01:00:00,ETHUSDT,1045592.2230000000000000,3596283083.2418100000000000,3.02098104,2.31139000,2.65150633,0.84161800
2024-06-28 01:05:01,ETHUSDT,1045955.7470000000000000,3594870671.2911650000000000,2.98658248,2.31168900,2.63012262,0.34428600
2024-06-28 01:10:00,ETHUSDT,1045423.1030000000000000,3598199961.2915800000000000,3.02194857,2.31319400,2.64883442,2.88658400
2024-06-28 01:15:00,ETHUSDT,1045552.9230000000000000,3598793160.9660000000000000,3.00996678,2.31292000,2.66040769,1.79753800
2024-06-28 01:20:00,ETHUSDT,1046396.2790000000000000,3611048753.6030000000000000,3.03347371,2.30885200,2.67840246,0.83982600
2024-06-28 01:25:00,ETHUSDT,1048143.8060000000000000,3628336857.3956050000000000,3.01054990,2.30679000,2.67134584,2.03918800
2024-06-28 01:30:00,ETHUSDT,1048856.6490000000000000,3627493949.9513170000000000,3.02095418,2.31599000,2.67493113,0.74338500
2024-06-28 01:35:00,ETHUSDT,1048358.8820000000000000,3638852257.7844543000000000,3.01645404,2.31603800,2.67464784,1.37242000
2024-06-28 01:40:00,ETHUSDT,1049025.5150000000000000,3655233014.1190166000000000,2.99970867,2.32533200,2.69290599,1.25167600
2024-06-28 01:45:00,ETHUSDT,1046884.4150000000000000,3641449883.3094890000000000,2.82427272,2.31454700,2.59484199,0.49499600
2024-06-28 01:50:00,ETHUSDT,1048518.8190000000000000,3644831196.1035657000000000,2.80773214,2.31281500,2.57418028,0.85061000
2024-06-28 01:55:00,ETHUSDT,1050374.3660000000000000,3649659052.6351200000000000,2.80968500,2.31658900,2.57118156,0.52067600
2024-06-28 02:00:00,ETHUSDT,1049911.0680000000000000,3657841825.2322407000000000,2.82539352,2.32539400,2.57675375,1.34737300
2024-06-28 02:05:00,ETHUSDT,1049224.4830000000000000,3645510697.8394460000000000,2.82389154,2.32157600,2.57246585,0.76292000
2024-06-28 02:10:00,ETHUSDT,1048765.3100000000000000,3640650233.3616724000000000,2.82196708,2.31989500,2.57305230,0.69010800
2024-06-28 02:15:01,ETHUSDT,1048812.6350000000000000,3640774494.1013913000000000,2.81828232,2.32064500,2.56884292,0.82101800
