open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1696723200000,27943,27968,27935.50,27950.80,2823.204,1696726799999,78919601.27910,35256,1586.978,44363475.64530,0
1696726800000,27950.90,28016.90,27924.90,28001.30,6148.230,1696730399999,172003126.70560,64573,3587.792,100382096.79680,0
1696730400000,28001.40,28082,27965,27999.10,8632.701,1696733999999,241946716.40720,92589,4374.769,122627067.37570,0
1696734000000,27999.20,28079,27980.80,28049.90,5755.827,1696737599999,161410154.39090,65087,3063.151,85899006.50870,0
1696737600000,28050,28061.50,27906.20,27915.20,11807.578,1696741199999,330226697.08640,115263,4792.256,133997850.93300,0
1696741200000,27915.30,27931.90,27867,27925,7689.478,1696744799999,214573203.24510,69738,3927.569,109604574.48760,0
1696744800000,27925,27939.90,27872.50,27877.70,5058.035,1696748399999,141174840.26080,51061,2720.615,75940633.02040,0
1696748400000,27877.70,27909.90,27864.60,27892.40,3462.246,1696751999999,96566405.82080,39343,2045.887,57064795.16290,0
1696752000000,27892.40,27927,27860,27900.40,4150.939,1696755599999,115785727.69560,50013,2213.677,61755303.87400,0
1696755600000,27900.30,27923.20,27812.50,27868.40,8008.526,1696759199999,223189730.86360,76204,3461.894,96499536.60350,0
1696759200000,27868.40,27885.10,27758.90,27805.40,12554.895,1696762799999,349221107.06810,122593,5857.381,162924264.71850,0
1696762800000,27805.40,27842.10,27782.40,27799.20,6367.524,1696766399999,177127259.52550,80514,3327.720,92574578.94320,0
1696766400000,27799.20,27865,27790,27797.60,5470.502,1696769999999,152220464.59520,68389,2995.985,83365834.81640,0
1696770000000,27797.60,27989.80,27671,27898.20,31023.025,1696773599999,863565867.94650,271028,15381.328,428328745.34458,0
1696773600000,27898.10,27968.60,27859.40,27917.10,9074.576,1696777199999,253257171.90860,116685,4797.282,133892790.85430,0
1696777200000,27917,27940,27869.80,27883.50,4746.091,1696780799999,132409004.94190,62527,2196.262,61273990.72440,0
1696780800000,27883.50,27928.80,27858.50,27902.80,6072.003,1696784399999,169351748.87120,69440,3073.907,85742941.37370,0
1696784400000,27902.80,27937.10,27861.40,27862.90,3317.393,1696787999999,92524924.24930,49641,1421.862,39662098.78130,0
1696788000000,27862.90,27865.40,27791,27859.20,8616.774,1696791599999,239787308.53070,86488,4008.419,111549863.35700,0
1696791600000,27859.10,27910,27859.10,27880.40,5243.892,1696795199999,146231176.87190,59754,2910.082,81149791.48850,0
1696795200000,27880.30,27919.80,27861.80,27892.80,3099.727,1696798799999,86452009.25840,47196,1542.264,43012599.65090,0
1696798800000,27892.90,27968.70,27875.20,27904,6192.824,1696802399999,172948920.05040,69624,3498.125,97692660.04330,0
1696802400000,27904,27930.10,27780.40,27903.60,9594.522,1696805999999,267269415.56640,119887,4278.936,119205484.65310,0
1696806000000,27903.70,27929.50,27880,27901.20,3469.795,1696809599999,96839146.37210,57352,1723.972,48115147.34580,0
