create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-02-18 00:00:00,SOLUSDT,4408236.00000000,102057530.90269968,1.8446656649135988,0.9562332959,2.0458311755567062,0.6612223590
2023-02-18 00:05:00,SOLUSDT,4413440.00000000,102466937.81258240,1.8381719423112943,0.9538431234,2.041526953830281,1.6434730673
2023-02-18 00:10:00,SOLUSDT,4414797.00000000,102409396.81310114,1.8423026439152448,0.9528831353,2.0490107332212597,0.9770009501
2023-02-18 00:15:00,SOLUSDT,4410951.00000000,102360925.71515197,1.8421348314606742,0.9522735537,2.0530332427887723,1.3406279345
2023-02-18 00:20:00,SOLUSDT,4418093.00000000,103091782.06200000,1.829998129792407,0.9555639533,2.045536869340233,2.3488240205
2023-02-18 00:25:00,SOLUSDT,4420862.00000000,103063555.80600000,1.824044734389562,0.9553391898,2.0401186790505674,0.7843581146
2023-02-18 00:30:00,SOLUSDT,4424033.00000000,103358682.97900000,1.8248882265275708,0.9562366509,2.039819587628866,1.8272298917
2023-02-18 00:35:00,SOLUSDT,4424429.00000000,103386485.64988837,1.8418883476957661,0.9556474444,2.0556778453968665,1.2932930104
2023-02-18 00:40:00,SOLUSDT,4423116.00000000,103076093.26029228,1.8385951802727443,0.9561693886,2.0500839034464953,0.9561747832
2023-02-18 00:45:00,SOLUSDT,4409753.00000000,102579120.06824297,1.8288590604026846,0.9559459412,2.0326604088980327,0.6978295013
2023-02-18 00:50:00,SOLUSDT,4410880.00000000,103148428.80000000,1.820817843866171,0.9553203522,2.027428864393745,1.6442590017
2023-02-18 00:55:00,SOLUSDT,4411727.00000000,102916767.45600000,1.8247115742463713,0.9545477327,2.029871794871795,0.7925251557
2023-02-18 01:00:00,SOLUSDT,4408794.00000000,102847200.89505498,1.817861121425919,0.9533354143,2.0256081946222793,1.1705152209
2023-02-18 01:05:00,SOLUSDT,4411497.00000000,103015290.52048653,1.8183336426053072,0.9534713485,2.0275111964171466,1.1282867511
2023-02-18 01:10:00,SOLUSDT,4414002.00000000,103136447.01537085,1.8185192057895714,0.9541148867,2.0249456313163616,0.7933343656
2023-02-18 01:15:00,SOLUSDT,4427696.00000000,103546098.65600000,1.828093023255814,0.9537698435,2.033418693982074,0.9101513241
2023-02-18 01:20:00,SOLUSDT,4427610.00000000,103298684.47490790,1.825989960959286,0.9545499261,2.029423052321863,0.8429562632
2023-02-18 01:25:00,SOLUSDT,4427513.00000000,103648079.33000000,1.8275157816561456,0.9531441626,2.0337639084281878,1.3139366213
2023-02-18 01:30:00,SOLUSDT,4433617.00000000,103999353.96900000,1.817542561065877,0.9529651111,2.0276962348436505,1.5443730044
2023-02-18 01:35:00,SOLUSDT,4431596.00000000,103602025.44972280,1.8288740245261985,0.9538241051,2.02962584599668,0.4104419168
2023-02-18 01:40:00,SOLUSDT,4461808.00000000,104647088.71333808,1.8215475749722325,0.9576353347,2.0211195928753183,1.3623291991
2023-02-18 01:45:00,SOLUSDT,4460235.00000000,104663874.51000000,1.8081534772182255,0.9568235404,2.0133621786714175,1.0103915303
2023-02-18 01:50:00,SOLUSDT,4483601.00000000,105660541.16600000,1.7833210603829162,0.9587932286,1.9996183691642284,2.5494448073
2023-02-18 01:55:00,SOLUSDT,4488966.00000000,105829738.73107506,1.792691883951524,0.9590353096,2.00622696657771,1.0214330980
2023-02-18 02:00:00,SOLUSDT,4488456.00000000,105855746.30400000,1.7931730592769315,0.9576134889,2.011323155216285,1.1651074705
2023-02-18 02:05:00,SOLUSDT,4479960.00000000,105588068.01857520,1.7928885630498534,0.9568949692,2.0072408536585367,1.0227753329
2023-02-18 02:10:00,SOLUSDT,4471395.00000000,105075957.45541680,1.9051724137931034,0.9908413358,2.001142276938698,0.7035419409
2023-02-18 02:15:00,SOLUSDT,4470653.00000000,105055874.84700000,1.9059396664792956,0.9904408951,2.0,0.8533881506
2023-02-18 02:20:00,SOLUSDT,4475994.00000000,105203762.97600000,1.912504693954187,0.9910949901,2.0049461001902347,0.8347670251
2023-02-18 02:25:00,SOLUSDT,4474446.00000000,105081471.16583394,1.9065543071161049,0.9906240614,1.9963342181772217,1.1001063221
2023-02-18 02:30:00,SOLUSDT,4453382.00000000,104231405.71000000,1.9154294305581658,0.9869958968,2.0003805657744516,0.8318322776
2023-02-18 02:35:00,SOLUSDT,4452703.00000000,104406979.94400000,1.9088693043315208,0.9869945275,2.0,0.9206307628
2023-02-18 02:40:00,SOLUSDT,4448850.00000000,104052700.85677950,1.9179680150517404,0.9881797827,2.001649327581832,0.4406907204
2023-02-18 02:45:00,SOLUSDT,4446090.00000000,103967520.88304340,1.9199472593708797,0.9883533736,2.0012696800406298,0.5389649256
2023-02-18 02:50:00,SOLUSDT,4442957.00000000,103779015.73000588,1.9199170906350103,0.9887137826,2.0010160020320042,0.7382495948
2023-02-18 02:55:00,SOLUSDT,4442431.00000000,103748533.57400000,1.9206259426847663,0.9890746669,1.9993645952471724,0.5912170800
2023-02-18 03:00:00,SOLUSDT,4441819.00000000,103637377.55721234,1.9255620631022106,0.9888884054,1.9997458057956279,0.5252432215
2023-02-18 03:05:00,SOLUSDT,4442320.00000000,103554287.20112720,1.9197659052293752,0.9908107865,1.994286439817166,0.6681594133
2023-02-18 03:10:00,SOLUSDT,4442200.00000000,103552124.20000000,1.9177823873279276,0.9906273487,1.9921379660157241,0.9381868132
2023-02-18 03:15:00,SOLUSDT,4441915.00000000,103470514.80973650,1.9141081182896968,0.9904760733,1.9894830207805372,0.8099105812
2023-02-18 03:20:00,SOLUSDT,4439489.00000000,103702023.55100000,1.9252265861027191,0.9901572007,2.0084012219959266,1.5105317501
2023-02-18 03:25:00,SOLUSDT,4442653.00000000,103718176.93800000,1.924396681749623,0.9908620405,2.00992240173006,1.5855813953
2023-02-18 03:30:00,SOLUSDT,4438941.00000000,103458239.15046984,1.9260098150245375,0.9904699933,2.009166136218969,0.8037430847
2023-02-18 03:35:00,SOLUSDT,4438408.00000000,103614634.76000000,1.9153658077863456,0.9908610008,2.002411473537251,2.0278981582
2023-02-18 03:40:00,SOLUSDT,4437402.00000000,103706571.44153622,1.9192242515533797,0.9896018332,2.007368822258925,1.3207907695
2023-02-18 03:45:00,SOLUSDT,4437671.00000000,103708371.27000000,1.9220338983050846,0.9901138693,2.011438739196746,1.4107261090
2023-02-18 03:50:00,SOLUSDT,4438076.00000000,103620198.44800000,1.9237144471651912,0.9908663906,2.0096495683087863,0.9363890213
2023-02-18 03:55:00,SOLUSDT,4437090.00000000,103664922.98760360,1.9308781869688385,0.9906453969,2.017695735200509,1.0451607416
2023-02-18 04:00:00,SOLUSDT,4437319.00000000,103650843.13229394,1.9294206454047933,0.9908628323,2.0158992622742304,0.6440444944
2023-02-18 04:05:00,SOLUSDT,4436578.00000000,103767122.84200000,1.9381501796860223,0.9916100079,2.026651364447845,0.9818313577
2023-02-18 04:10:00,SOLUSDT,4435052.00000000,103953183.82800000,1.9280467131286494,0.9918549450,2.0224175264297544,2.5045562173
2023-02-18 04:15:00,SOLUSDT,4430712.00000000,103820443.58400000,1.9221511846558856,0.9918544972,2.0125698324022347,1.2863537382
