create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2024-11-21 00:05:00,XRPUSDT,410125965.0000000000000000,453936645.8962125000000000,2.38327452,2.89789900,2.26801411,0.74299900
2024-11-21 00:10:00,XRPUSDT,410615569.5000000000000000,453098398.3330217600000000,2.38331731,2.88753900,2.27074358,0.70342600
2024-11-21 00:15:00,XRPUSDT,410453171.2000000000000000,454002252.6643200000000000,2.38720719,2.88551400,2.26644314,0.88870200
2024-11-21 00:20:00,XRPUSDT,411531421.1000000000000000,455641922.6542514600000000,2.38311966,2.86625200,2.26492767,0.84181300
2024-11-21 00:25:00,XRPUSDT,412106465.9000000000000000,455460066.1126800000000000,2.39083414,2.86287900,2.27337848,0.83131100
2024-11-21 00:30:00,XRPUSDT,410166802.2000000000000000,457066336.6955657000000000,2.34058967,2.94098400,2.23191054,1.62667300
2024-11-21 00:35:00,XRPUSDT,410610345.9000000000000000,456445353.9949167400000000,2.33758835,2.92977600,2.23663953,0.79546600
2024-11-21 00:40:00,XRPUSDT,411903471.2000000000000000,457063793.4038421500000000,2.34656392,2.93749100,2.24850498,0.45173500
2024-11-21 00:45:00,XRPUSDT,412076904.7000000000000000,456629814.8785093400000000,2.35072341,2.93134200,2.25977483,0.71391000
2024-11-21 00:50:00,XRPUSDT,412691703.5000000000000000,457307560.0772799000000000,2.28688861,2.92181500,2.17893218,1.36988200
2024-11-21 00:55:00,XRPUSDT,413942985.2000000000000000,461112351.3259998600000000,2.27605980,2.91579900,2.16869074,1.28262800
2024-11-21 01:00:00,XRPUSDT,414642152.9000000000000000,462077215.1917600000000000,2.27129885,2.91537700,2.16618045,1.22091200
2024-11-21 01:05:00,XRPUSDT,414691296.2000000000000000,460514684.4301000000000000,2.27411945,2.91613700,2.17004564,0.73232900
2024-11-21 01:10:00,XRPUSDT,413878246.4000000000000000,459230627.3173954500000000,2.28119885,2.92428300,2.17604211,0.68910300
2024-11-21 01:15:00,XRPUSDT,413859290.5000000000000000,459590742.1002500000000000,2.28474923,2.92757900,2.17642056,1.06541000
2024-11-21 01:20:00,XRPUSDT,414136284.6000000000000000,460436721.2182800000000000,2.28612391,2.92165700,2.17897032,0.63041100
2024-11-21 01:25:00,XRPUSDT,414494198.8000000000000000,461727267.6278978000000000,2.27762445,2.90646700,2.17096466,1.18489100
2024-11-21 01:30:00,XRPUSDT,414903566.1000000000000000,463762759.4092198000000000,2.27365624,2.89907000,2.16483051,0.89220400
2024-11-21 01:35:00,XRPUSDT,416154463.1000000000000000,467625316.8590358500000000,2.25752474,2.89636000,2.13671194,0.97051800
2024-11-21 01:40:00,XRPUSDT,416866626.5000000000000000,469016641.4751500000000000,2.24156504,2.88721800,2.12857067,1.13447900
2024-11-21 01:45:00,XRPUSDT,416956216.3000000000000000,469813810.0446591400000000,2.23911499,2.87963300,2.11844875,1.19709700
2024-11-21 01:50:00,XRPUSDT,416785647.6000000000000000,467716853.7367200000000000,2.24068244,2.86772200,2.12479561,0.75461300
2024-11-21 01:55:00,XRPUSDT,417460637.3000000000000000,470102423.6635300000000000,2.24284845,2.86539300,2.11883113,1.10779000
2024-11-21 02:00:01,XRPUSDT,417027963.0000000000000000,467308423.9786433000000000,2.25457875,2.85992500,2.13731706,0.45181100
2024-11-21 02:05:00,XRPUSDT,416372929.1000000000000000,464172541.3606800000000000,2.24905699,2.85511900,2.13666737,0.62510800
2024-11-21 02:10:00,XRPUSDT,416049260.2000000000000000,459936511.8071717600000000,2.36662439,2.85482200,2.26856004,0.42926400
2024-11-21 02:15:00,XRPUSDT,416013271.0000000000000000,460609893.6512000000000000,2.36927966,2.86198400,2.25501101,1.28987500
2024-11-21 02:20:00,XRPUSDT,411991914.3000000000000000,453137233.6672861600000000,2.39704781,2.88483700,2.27977516,0.66438400
2024-11-21 02:25:00,XRPUSDT,409544064.1000000000000000,447815604.6822499000000000,2.41790723,2.90607400,2.29367571,0.68758200
2024-11-21 02:30:00,XRPUSDT,407762472.8000000000000000,442866686.9966058000000000,2.42451193,2.90785100,2.32869605,0.82051300
2024-11-21 02:35:00,XRPUSDT,407482561.8000000000000000,441171911.9906006500000000,2.44738562,2.87763100,2.35404119,0.72504200
2024-11-21 02:40:00,XRPUSDT,406600097.8000000000000000,440244942.5746341300000000,2.43859268,2.90103300,2.34090390,0.79688100
2024-11-21 02:45:00,XRPUSDT,406000405.2000000000000000,439333038.4669200000000000,2.46652079,2.87965800,2.37302503,0.96949900
2024-11-21 02:50:00,XRPUSDT,405582840.0000000000000000,440260172.8200000000000000,2.47991659,2.86893800,2.39545402,1.82486800
2024-11-21 02:55:00,XRPUSDT,404477312.2000000000000000,441486986.2663000000000000,2.48719921,2.85961700,2.40497212,1.62404600
2024-11-21 03:00:00,XRPUSDT,404008362.8000000000000000,441136731.3413200000000000,2.49043115,2.86700700,2.40996570,0.62470300
2024-11-21 03:05:00,XRPUSDT,402709092.6000000000000000,440241580.0303200000000000,2.46295489,2.90425100,2.38244262,1.44277300
2024-11-21 03:10:00,XRPUSDT,398894353.7000000000000000,437932297.2157613600000000,2.45671349,2.96996400,2.37681159,0.72469200
