create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2022-07-04 00:00:00,XRPUSDT,223530176.70000000,71823594.25575696,"","",2.572240399517823,0.6280420368
2022-07-04 00:05:00,XRPUSDT,223063059.30000000,71536323.11751000,"","",2.5798551224560193,1.1093758840
2022-07-04 00:10:00,XRPUSDT,223337235.10000000,72048592.04326000,"","",2.566494845360825,1.3592507836
2022-07-04 00:15:00,XRPUSDT,223942029.30000000,72337799.09289186,"","",2.5670386266094423,1.3805432887
2022-07-04 00:20:00,XRPUSDT,224544992.40000000,72483123.54672000,"","",2.5632183908045976,1.5447079541
2022-07-04 00:25:00,XRPUSDT,225185697.40000000,72577350.27202000,"","",2.5708390646492436,1.1412649849
2022-07-04 00:30:00,XRPUSDT,225818459.60000000,72939362.45080000,"","",2.573395284804681,1.6446252018
2022-07-04 00:35:00,XRPUSDT,226437219.90000000,72958427.75821525,"","",2.579155900086133,1.1753617914
2022-07-04 00:40:00,XRPUSDT,226962668.40000000,73263549.35952000,"","",2.5656201749871332,1.9937979207
2022-07-04 00:45:00,XRPUSDT,227492309.60000000,73502765.23176000,"","",2.5630785053136784,1.7585001863
2022-07-04 00:50:00,XRPUSDT,228094428.50000000,73565265.98369135,"","",2.565038560411311,0.8811249170
2022-07-04 00:55:00,XRPUSDT,228532152.90000000,73678766.09496000,"","",2.554909339719466,0.9934483099
2022-07-04 01:00:00,XRPUSDT,229240170.80000000,74251592.79704265,"","",2.5531805745554035,2.1206048767
2022-07-04 01:05:00,XRPUSDT,229741881.30000000,74389543.55095343,"","",2.5457494025264595,0.9739510203
2022-07-04 01:10:00,XRPUSDT,229602780.00000000,73909134.88200000,"","",2.553403051602949,1.0409381870
2022-07-04 01:15:00,XRPUSDT,229971644.90000000,74326835.63168000,"","",2.545128205128205,1.8789131666
2022-07-04 01:20:00,XRPUSDT,230821719.20000000,74487639.12019130,"","",2.544132740335272,0.9687376156
2022-07-04 01:25:00,XRPUSDT,231281867.70000000,74587442.51349905,"","",2.533424283765348,1.3779266595
2022-07-04 01:30:00,XRPUSDT,232028145.30000000,74974252.22920130,"","",2.521908967391304,1.9103101487
2022-07-04 01:35:00,XRPUSDT,232660282.30000000,75039839.41912019,"","",2.5274706582752167,0.9082055301
2022-07-04 01:40:00,XRPUSDT,233413009.50000000,75485767.27230000,"","",2.51006597868381,1.8817157311
2022-07-04 01:45:00,XRPUSDT,234144195.80000000,75769061.76088000,"","",2.4988211519029977,1.4931857199
2022-07-04 01:50:00,XRPUSDT,234919138.90000000,76137292.91749000,"","",2.484894259818731,2.0187231142
2022-07-04 01:55:00,XRPUSDT,235460596.60000000,76350469.53575777,"","",2.4861693210393967,0.9292789990
2022-07-04 02:00:00,XRPUSDT,236136365.40000000,76602636.93576000,"","",2.4795390011692,0.8829993436
2022-07-04 02:05:00,XRPUSDT,236535789.30000000,76570899.73669107,"","",2.4751583861287094,1.0340266286
2022-07-04 02:10:00,XRPUSDT,237257584.50000000,76824005.86110000,"","",2.466079148653143,1.0592355842
2022-07-04 02:15:00,XRPUSDT,237725702.30000000,76856719.55359000,"","",2.466566866267465,0.9310408754
2022-07-04 02:20:00,XRPUSDT,238243976.10000000,76904979.18453768,"","",2.4654140339208515,0.7686110651
2022-07-04 02:25:00,XRPUSDT,238314877.20000000,76770747.39176169,"","",2.4745196324143692,1.1949740802
2022-07-04 02:30:00,XRPUSDT,238593034.90000000,76850816.54129000,"","",2.4744940625522664,1.1457709369
2022-07-04 02:35:00,XRPUSDT,239028543.30000000,76656453.83631000,"","",2.482955499580185,0.7747585826
2022-07-04 02:40:00,XRPUSDT,239271190.40000000,76643029.47824477,"","",2.4875588433086753,0.9825545177
2022-07-04 02:45:00,XRPUSDT,239173517.60000000,76379474.47870670,"","",2.495167034085128,1.0020936283
2022-07-04 02:50:00,XRPUSDT,239728606.90000000,76281642.71558000,"","",2.50264911980858,0.9027389410
2022-07-04 02:55:00,XRPUSDT,240611616.30000000,76562616.30666000,"","",2.511914966569518,0.7378591282
2022-07-04 03:00:00,XRPUSDT,241017224.70000000,76533715.80029938,"","",2.5228994490358128,1.0184529178
2022-07-04 03:05:00,XRPUSDT,241576935.20000000,76628203.84544000,"","",2.533818938605619,0.9929490358
2022-07-04 03:10:00,XRPUSDT,241787208.80000000,76743260.07312000,"","",2.535788742182071,1.6104989958
2022-07-04 03:15:00,XRPUSDT,241895473.20000000,76801812.74100000,"","",2.5484658298465828,0.9773983056
2022-07-04 03:20:00,XRPUSDT,242467339.80000000,76862146.71660000,"","",2.5639992995972682,1.7391329578
2022-07-04 03:25:00,XRPUSDT,242863545.70000000,76890598.56862000,"","",2.5728070175438598,0.8990015496
2022-07-04 03:30:00,XRPUSDT,243353011.70000000,77001523.90969265,"","",2.5894718247659423,1.4457811128
2022-07-04 03:35:00,XRPUSDT,244199283.20000000,77289073.13280000,"","",2.5803445850914204,1.5127509108
2022-07-04 03:40:00,XRPUSDT,244571303.20000000,77569748.41927882,"","",2.604960141718335,1.8431414702
2022-07-04 03:45:00,XRPUSDT,245460043.90000000,77967562.60893059,"","",2.623753561253561,1.4819179511
2022-07-04 03:50:00,XRPUSDT,246015961.00000000,78043279.20440772,"","",2.6182948490230906,0.8478805172
2022-07-04 03:55:00,XRPUSDT,245990365.40000000,78003544.86834000,"","",2.6226448631354424,0.7991202145
2022-07-04 04:00:00,XRPUSDT,246172524.50000000,78113754.57529472,"","",2.6220682302771854,1.1986316957
2022-07-04 04:05:00,XRPUSDT,246365596.00000000,78222493.33217700,"","",2.624711111111111,1.5580568900
2022-07-04 04:10:00,XRPUSDT,246843086.80000000,78385977.49608591,"","",2.6404213533297627,1.5435723535
2022-07-04 04:15:00,XRPUSDT,247165804.70000000,78525414.04526794,"","",2.639964317573595,2.0826124784
2022-07-04 04:20:00,XRPUSDT,248634137.90000000,79463470.47284000,"","",2.667808836789901,1.6192751728
2022-07-04 04:25:00,XRPUSDT,248171241.60000000,79290711.69120000,"","",2.655110472426801,1.2367898686
2022-07-04 04:30:00,XRPUSDT,248057672.20000000,79115588.38876966,"","",2.6492924950743326,0.9209718306
2022-07-04 04:35:00,XRPUSDT,248170038.10000000,79240693.16533000,"","",2.6613975211065206,0.9638552306
2022-07-04 04:40:00,XRPUSDT,248529440.00000000,79454861.96800000,"","",2.669724770642202,0.9753068952
2022-07-04 04:45:00,XRPUSDT,248280954.10000000,79420692.57494059,"","",2.6794733044733046,1.0561482127
2022-07-04 04:50:00,XRPUSDT,248347008.40000000,79520712.08968000,"","",2.676327632763276,0.7570891057
2022-07-04 04:55:00,XRPUSDT,248052182.70000000,79419192.28341834,"","",2.6807706157724165,0.6812070480
2022-07-04 05:00:00,XRPUSDT,248143240.30000000,79357577.99862646,"","",2.676486437937848,0.9053718002
2022-07-04 05:05:00,XRPUSDT,248440570.10000000,79451262.02070590,"","",2.665473420440308,0.8154872139
2022-07-04 05:10:00,XRPUSDT,248719884.60000000,79173123.02958927,"","",2.662072668695185,0.4564617399
2022-07-04 05:15:00,XRPUSDT,248490488.30000000,79169069.57238000,"","",2.665412860469282,0.6193594620
2022-07-04 05:20:00,XRPUSDT,248571985.30000000,79244748.91364000,"","",2.6755204594400572,0.9403289570
2022-07-04 05:25:00,XRPUSDT,248661941.40000000,79223694.53004000,"","",2.674326750448833,1.0025673256
2022-07-04 05:30:00,XRPUSDT,248757933.80000000,79204526.12192000,"","",2.663447782546495,2.9673239422
2022-07-04 05:35:00,XRPUSDT,248735655.20000000,79191637.07491384,"","",2.6723366159355417,0.7245240871
2022-07-04 05:40:00,XRPUSDT,248976032.40000000,79323763.92264000,"","",2.684692777578153,2.1432569771
2022-07-04 05:45:00,XRPUSDT,249398573.40000000,79558144.91460000,"","",2.6824627535451446,2.1748809357
2022-07-04 05:50:00,XRPUSDT,249709442.30000000,79740265.57043207,"","",2.6854476942400862,1.4630388375
2022-07-04 05:55:00,XRPUSDT,249676101.40000000,79749358.14006177,"","",2.6973897389738974,0.9499602274
2022-07-04 06:00:00,XRPUSDT,249331965.80000000,79462097.50046000,"","",2.700594487479733,0.9022355847
2022-07-04 06:05:00,XRPUSDT,249374794.00000000,79326121.97140000,"","",2.7050658013340545,1.0579036046
2022-07-04 06:10:00,XRPUSDT,249419222.30000000,79265428.84694000,"","",2.716301791206803,0.5646181986
2022-07-04 06:15:00,XRPUSDT,249803896.30000000,79412658.63377000,"","",2.7166606432959886,1.8738598785
2022-07-04 06:20:00,XRPUSDT,249809974.70000000,79450521.12579110,"","",2.7322563078598656,0.9874215058
2022-07-04 06:25:00,XRPUSDT,249788383.40000000,79332790.56784000,"","",2.7375886524822697,0.8820767134
2022-07-04 06:30:00,XRPUSDT,250491206.20000000,79455810.60664000,"","",2.7562225475841875,1.0343577966
2022-07-04 06:35:00,XRPUSDT,250366158.80000000,79391108.95548000,"","",2.7649752701960066,1.5618111053
2022-07-04 06:40:00,XRPUSDT,250509781.40000000,79287671.00984360,"","",2.7746737732034554,0.7901888125
2022-07-04 06:45:00,XRPUSDT,251269953.50000000,79772782.80525440,"","",2.774898934215362,2.6971497374
2022-07-04 06:50:00,XRPUSDT,251020273.10000000,79598528.60001000,"","",2.77749172489886,0.6874673541
2022-07-04 06:55:00,XRPUSDT,251035127.90000000,79483583.16337647,"","",2.7790034932892076,0.9282809904
2022-07-04 07:00:00,XRPUSDT,250090208.50000000,78803424.69835000,"","",2.830288189866265,0.7829012969
2022-07-04 07:05:00,XRPUSDT,250252597.00000000,78886407.92735662,"","",2.827230046948357,0.7599389735
2022-07-04 07:10:00,XRPUSDT,250639403.70000000,79051667.92698000,"","",2.832018038331454,0.9850145234
2022-07-04 07:15:00,XRPUSDT,250954706.20000000,79276591.68858000,"","",2.833709131905299,1.3165184716
