open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1676851200000,0.3859,0.3897,0.3857,0.3870,54383171.3,1676854799999,21086609.44283,27958,27209547.7,10550045.02849,0
1676854800000,0.3869,0.3871,0.3760,0.3863,158613871.7,1676858399999,60704623.50911,66396,70213040.0,26880841.44369,0
1676858400000,0.3864,0.3878,0.3855,0.3873,37470311.9,1676861999999,14486995.16226,16910,19258280.6,7446156.57988,0
1676862000000,0.3873,0.3884,0.3868,0.3878,30049865.0,1676865599999,11649390.58076,13509,16255985.6,6302022.62087,0
1676865600000,0.3878,0.3902,0.3874,0.3897,36119042.1,1676869199999,14053749.47362,17306,19253377.2,7491470.61595,0
1676869200000,0.3897,0.3924,0.3894,0.3914,31695086.2,1676872799999,12387528.07849,16336,16323439.8,6380444.55902,0
1676872800000,0.3915,0.3918,0.3893,0.3915,40284206.5,1676876399999,15729908.68295,23685,21089896.1,8235899.02887,0
1676876400000,0.3915,0.3923,0.3897,0.3908,45871405.6,1676879999999,17932273.00772,29257,23482883.1,9179787.74125,0
1676880000000,0.3908,0.3917,0.3892,0.3904,47021385.8,1676883599999,18349851.10690,24455,23581953.6,9203210.14789,0
1676883600000,0.3903,0.3934,0.3897,0.3930,72904152.1,1676887199999,28559355.89928,29948,35080733.0,13745493.99855,0
1676887200000,0.3930,0.3949,0.3923,0.3934,55384264.1,1676890799999,21800903.19783,32972,27425625.0,10795725.11117,0
1676890800000,0.3935,0.3944,0.3920,0.3929,48105025.3,1676894399999,18913817.15555,27908,22124185.8,8699094.25393,0
1676894400000,0.3929,0.3940,0.3913,0.3929,51842766.1,1676897999999,20361666.18707,30740,24348728.4,9562807.07252,0
1676898000000,0.3928,0.3960,0.3928,0.3960,46001838.2,1676901599999,18155494.57261,30454,25404547.0,10026910.31805,0
1676901600000,0.3959,0.4092,0.3958,0.4083,271421209.6,1676905199999,109213266.74722,119604,149494374.2,60169633.99324,0
1676905200000,0.4082,0.4089,0.4020,0.4027,148098920.9,1676908799999,59980389.81327,60215,74439286.2,30155034.72138,0
1676908800000,0.4027,0.4034,0.3982,0.4022,120117771.8,1676912399999,48173369.19517,54979,53814294.6,21589578.59782,0
1676912400000,0.4022,0.4085,0.4013,0.4066,74149700.6,1676915999999,30029869.03176,41420,39505040.0,16000056.91503,0
1676916000000,0.4065,0.4067,0.3993,0.3995,99655362.3,1676919599999,40096506.20898,46090,46836498.4,18841418.58889,0
1676919600000,0.3996,0.4033,0.3991,0.4033,49972372.9,1676923199999,20037728.15731,31285,26714229.6,10712375.04570,0
1676923200000,0.4032,0.4039,0.4006,0.4010,51855801.8,1676926799999,20843710.85209,24670,23396919.0,9404976.24174,0
1676926800000,0.4011,0.4015,0.3989,0.3996,44769848.1,1676930399999,17919583.19411,21017,20069072.5,8032499.92899,0
1676930400000,0.3996,0.4003,0.3971,0.3973,44059730.8,1676933999999,17548916.22883,22558,19182464.6,7642188.25209,0
1676934000000,0.3972,0.3992,0.3971,0.3986,27876081.9,1676937599999,11100465.67781,14760,13910812.0,5539527.35130,0
